Store,Date,Temperature,Unemployment
36,17/12/2010,56.73,8.476
36,24/12/2010,59.1,8.476
36,31/12/2010,52.88,8.476
36,7/01/2011,54.11,8.395
36,14/01/2011,42.87,8.395
36,21/01/2011,51.18,8.395
36,28/01/2011,48.74,8.395
36,4/02/2011,46.68,8.395
36,11/02/2011,41.16,8.395
36,18/02/2011,57.48,8.395
36,25/02/2011,67.73,8.395
36,4/03/2011,64.55,8.395
36,11/03/2011,59.15,8.395
36,18/03/2011,64.9,8.395
36,25/03/2011,71.07,8.395
36,1/04/2011,67.31,8.3
36,8/04/2011,69.39,8.3
36,15/04/2011,73.25,8.3
36,22/04/2011,74.57,8.3
36,29/04/2011,76.1,8.3
36,6/05/2011,69.56,8.3
36,13/05/2011,76.73,8.3
36,20/05/2011,73.02,8.3
36,27/05/2011,81.28,8.3
36,3/06/2011,82.96,8.3
36,10/06/2011,82.41,8.3
36,17/06/2011,84.43,8.3
36,24/06/2011,83.95,8.3
36,1/07/2011,85.33,8.177
36,8/07/2011,84.71,8.177
36,15/07/2011,85.63,8.177
36,22/07/2011,83.31,8.177
36,29/07/2011,84.99,8.177
36,5/08/2011,86.71,8.177
36,12/08/2011,87.64,8.177
36,19/08/2011,87.24,8.177
36,26/08/2011,86.02,8.177
36,2/09/2011,87.5,8.177
36,9/09/2011,77.94,8.177
36,16/09/2011,82.06,8.177
36,23/09/2011,78.35,8.177
36,30/09/2011,81.52,8.177
36,7/10/2011,71.2,7.716
36,14/10/2011,74.16,7.716
36,21/10/2011,67.89,7.716
36,28/10/2011,71.31,7.716
36,4/11/2011,58.97,7.716
36,11/11/2011,63.5,7.716
36,18/11/2011,66.28,7.716
36,25/11/2011,66.41,7.716
36,2/12/2011,53.57,7.716
36,9/12/2011,50.64,7.716
36,16/12/2011,58.31,7.716
36,23/12/2011,55.41,7.716
36,30/12/2011,48.26,7.716
36,6/01/2012,57.18,7.244
36,13/01/2012,56.28,7.244
36,20/01/2012,58.9,7.244
36,27/01/2012,62.73,7.244
36,3/02/2012,61.33,7.244
36,10/02/2012,54.49,7.244
36,17/02/2012,54.38,7.244
36,24/02/2012,62.21,7.244
36,2/03/2012,64.54,7.244
36,9/03/2012,63.19,7.244
36,16/03/2012,67.48,7.244
36,23/03/2012,69.18,7.244
36,30/03/2012,70.48,7.244
36,6/04/2012,73.95,6.989
36,13/04/2012,72.54,6.989
36,20/04/2012,70.87,6.989
36,27/04/2012,70.06,6.989
36,4/05/2012,77.17,6.989
36,11/05/2012,76.55,6.989
36,18/05/2012,73.7,6.989
36,25/05/2012,78.94,6.989
36,1/06/2012,80.74,6.989
36,8/06/2012,81.5,6.989
36,15/06/2012,82.15,6.989
36,22/06/2012,80.4,6.989
36,29/06/2012,86.68,6.989
36,6/07/2012,81.52,6.623
36,13/07/2012,78.15,6.623
36,20/07/2012,81.76,6.623
36,27/07/2012,84,6.623
36,3/08/2012,85.56,6.623
36,10/08/2012,84.41,6.623
36,17/08/2012,85.89,6.623
36,24/08/2012,81.26,6.623
36,31/08/2012,84.79,6.623
36,7/09/2012,84.19,6.623
36,14/09/2012,78.16,6.623
36,21/09/2012,75.98,6.623
36,28/09/2012,79.49,6.623
36,5/10/2012,73.57,6.228
36,12/10/2012,71.28,6.228
36,19/10/2012,74.06,6.228
36,26/10/2012,74.39,6.228
36,2/11/2012,62.44,6.228
36,9/11/2012,68.58,6.228
36,16/11/2012,60.71,6.228
36,23/11/2012,60.96,6.228
36,30/11/2012,59.43,6.228
36,7/12/2012,68.04,6.228
36,14/12/2012,56.66,6.228
36,21/12/2012,63.08,6.228
36,28/12/2012,55.73,6.228
36,4/01/2013,49.08,6.266
36,11/01/2013,54.15,6.266
36,18/01/2013,49.6,6.266
36,25/01/2013,57.77,6.266
36,1/02/2013,63.45,6.266
36,8/02/2013,62.46,6.266
36,15/02/2013,57.68,6.266
36,22/02/2013,59.22,6.266
36,1/03/2013,56.13,6.266
36,8/03/2013,56.8,6.266
36,15/03/2013,59.75,6.266
36,22/03/2013,68.54,6.266
36,29/03/2013,59.26,6.266
36,5/04/2013,63.58,6.143
36,12/04/2013,66.05,6.143
36,19/04/2013,68.97,6.143
36,26/04/2013,64.4,6.143
36,3/05/2013,70.04,NA
36,10/05/2013,68.02,NA
36,17/05/2013,73.08,NA
36,24/05/2013,80.03,NA
36,31/05/2013,80.19,NA
36,7/06/2013,80.2,NA
36,14/06/2013,81.03,NA
36,21/06/2013,83.82,NA
36,28/06/2013,84.66,NA
36,5/07/2013,84.18,NA
36,12/07/2013,84.02,NA
36,19/07/2013,81.28,NA
36,26/07/2013,83.28,NA
37,5/02/2010,45.97,8.554
37,12/02/2010,46.11,8.554
37,19/02/2010,45.66,8.554
37,26/02/2010,50.87,8.554
37,5/03/2010,51.33,8.554
37,12/03/2010,61.96,8.554
37,19/03/2010,59.56,8.554
37,26/03/2010,55.76,8.554
37,2/04/2010,63.43,8.464
37,9/04/2010,68.54,8.464
37,16/04/2010,66.74,8.464
37,23/04/2010,68.03,8.464
37,30/04/2010,70.9,8.464
37,7/05/2010,75.56,8.464
37,14/05/2010,77.53,8.464
37,21/05/2010,77.34,8.464
37,28/05/2010,80.87,8.464
37,4/06/2010,79.93,8.464
37,11/06/2010,82.3,8.464
37,18/06/2010,84.37,8.464
37,25/06/2010,84.14,8.464
37,2/07/2010,81.85,8.36
37,9/07/2010,81.74,8.36
37,16/07/2010,84.43,8.36
37,23/07/2010,82.6,8.36
37,30/07/2010,81.88,8.36
37,6/08/2010,85.49,8.36
37,13/08/2010,86.06,8.36
37,20/08/2010,85.54,8.36
37,27/08/2010,84.62,8.36
37,3/09/2010,82.29,8.36
37,10/09/2010,80.58,8.36
37,17/09/2010,82.1,8.36
37,24/09/2010,79.17,8.36
37,1/10/2010,74.66,8.476
37,8/10/2010,66.34,8.476
37,15/10/2010,71.57,8.476
37,22/10/2010,72.24,8.476
37,29/10/2010,76.22,8.476
37,5/11/2010,62.72,8.476
37,12/11/2010,61.97,8.476
37,19/11/2010,56.73,8.476
37,26/11/2010,67.73,8.476
37,3/12/2010,54.44,8.476
37,10/12/2010,51.83,8.476
37,17/12/2010,56.73,8.476
37,24/12/2010,59.1,8.476
37,31/12/2010,52.88,8.476
37,7/01/2011,54.11,8.395
37,14/01/2011,42.87,8.395
37,21/01/2011,51.18,8.395
37,28/01/2011,48.74,8.395
37,4/02/2011,46.68,8.395
37,11/02/2011,41.16,8.395
37,18/02/2011,57.48,8.395
37,25/02/2011,67.73,8.395
37,4/03/2011,64.55,8.395
37,11/03/2011,59.15,8.395
37,18/03/2011,64.9,8.395
37,25/03/2011,71.07,8.395
37,1/04/2011,67.31,8.3
37,8/04/2011,69.39,8.3
37,15/04/2011,73.25,8.3
37,22/04/2011,74.57,8.3
37,29/04/2011,76.1,8.3
37,6/05/2011,69.56,8.3
37,13/05/2011,76.73,8.3
37,20/05/2011,73.02,8.3
37,27/05/2011,81.28,8.3
37,3/06/2011,82.96,8.3
37,10/06/2011,82.41,8.3
37,17/06/2011,84.43,8.3
37,24/06/2011,83.95,8.3
37,1/07/2011,85.33,8.177
37,8/07/2011,84.71,8.177
37,15/07/2011,85.63,8.177
37,22/07/2011,83.31,8.177
37,29/07/2011,84.99,8.177
37,5/08/2011,86.71,8.177
37,12/08/2011,87.64,8.177
37,19/08/2011,87.24,8.177
37,26/08/2011,86.02,8.177
37,2/09/2011,87.5,8.177
37,9/09/2011,77.94,8.177
37,16/09/2011,82.06,8.177
37,23/09/2011,78.35,8.177
37,30/09/2011,81.52,8.177
37,7/10/2011,71.2,7.716
37,14/10/2011,74.16,7.716
37,21/10/2011,67.89,7.716
37,28/10/2011,71.31,7.716
37,4/11/2011,58.97,7.716
37,11/11/2011,63.5,7.716
37,18/11/2011,66.28,7.716
37,25/11/2011,66.41,7.716
37,2/12/2011,53.57,7.716
37,9/12/2011,50.64,7.716
37,16/12/2011,58.31,7.716
37,23/12/2011,55.41,7.716
37,30/12/2011,48.26,7.716
37,6/01/2012,57.18,7.244
37,13/01/2012,56.28,7.244
37,20/01/2012,58.9,7.244
37,27/01/2012,62.73,7.244
37,3/02/2012,61.33,7.244
37,10/02/2012,54.49,7.244
37,17/02/2012,54.38,7.244
37,24/02/2012,62.21,7.244
37,2/03/2012,64.54,7.244
37,9/03/2012,63.19,7.244
37,16/03/2012,67.48,7.244
37,23/03/2012,69.18,7.244
37,30/03/2012,70.48,7.244
37,6/04/2012,73.95,6.989
37,13/04/2012,72.54,6.989
37,20/04/2012,70.87,6.989
37,27/04/2012,70.06,6.989
37,4/05/2012,77.17,6.989
37,11/05/2012,76.55,6.989
37,18/05/2012,73.7,6.989
37,25/05/2012,78.94,6.989
37,1/06/2012,80.74,6.989
37,8/06/2012,81.5,6.989
37,15/06/2012,82.15,6.989
37,22/06/2012,80.4,6.989
37,29/06/2012,86.68,6.989
37,6/07/2012,81.52,6.623
37,13/07/2012,78.15,6.623
37,20/07/2012,81.76,6.623
37,27/07/2012,84,6.623
37,3/08/2012,85.56,6.623
37,10/08/2012,84.41,6.623
37,17/08/2012,85.89,6.623
37,24/08/2012,81.26,6.623
37,31/08/2012,84.79,6.623
37,7/09/2012,84.19,6.623
37,14/09/2012,78.16,6.623
37,21/09/2012,75.98,6.623
37,28/09/2012,79.49,6.623
37,5/10/2012,73.57,6.228
37,12/10/2012,71.28,6.228
37,19/10/2012,74.06,6.228
37,26/10/2012,74.39,6.228
37,2/11/2012,62.44,6.228
37,9/11/2012,68.58,6.228
37,16/11/2012,60.71,6.228
37,23/11/2012,60.96,6.228
37,30/11/2012,59.43,6.228
37,7/12/2012,68.04,6.228
37,14/12/2012,56.66,6.228
37,21/12/2012,63.08,6.228
37,28/12/2012,55.73,6.228
37,4/01/2013,49.08,6.266
37,11/01/2013,54.15,6.266
37,18/01/2013,49.6,6.266
37,25/01/2013,57.77,6.266
37,1/02/2013,63.45,6.266
37,8/02/2013,62.46,6.266
37,15/02/2013,57.68,6.266
37,22/02/2013,59.22,6.266
37,1/03/2013,56.13,6.266
37,8/03/2013,56.8,6.266
37,15/03/2013,59.75,6.266
37,22/03/2013,68.54,6.266
37,29/03/2013,59.26,6.266
37,5/04/2013,63.58,6.143
37,12/04/2013,66.05,6.143
37,19/04/2013,68.97,6.143
37,26/04/2013,64.4,6.143
37,3/05/2013,70.04,NA
37,10/05/2013,68.02,NA
37,17/05/2013,73.08,NA
37,24/05/2013,80.03,NA
37,31/05/2013,80.19,NA
37,7/06/2013,80.2,NA
37,14/06/2013,81.03,NA
37,21/06/2013,83.82,NA
37,28/06/2013,84.66,NA
37,5/07/2013,84.18,NA
37,12/07/2013,84.02,NA
37,19/07/2013,81.28,NA
37,26/07/2013,83.28,NA
38,5/02/2010,49.47,13.975
38,12/02/2010,47.87,13.975
38,19/02/2010,54.83,13.975
38,26/02/2010,50.23,13.975
38,5/03/2010,53.77,13.975
38,12/03/2010,50.11,13.975
38,19/03/2010,59.57,13.975
38,26/03/2010,60.06,13.975
38,2/04/2010,59.84,14.099
38,9/04/2010,59.25,14.099
38,16/04/2010,64.95,14.099
38,23/04/2010,64.55,14.099
38,30/04/2010,67.38,14.099
38,7/05/2010,70.15,14.099
38,14/05/2010,68.44,14.099
38,21/05/2010,76.2,14.099
38,28/05/2010,67.84,14.099
38,4/06/2010,81.39,14.099
38,11/06/2010,90.84,14.099
38,18/06/2010,81.06,14.099
38,25/06/2010,87.27,14.099
38,2/07/2010,91.98,14.18
38,9/07/2010,90.37,14.18
38,16/07/2010,97.18,14.18
38,23/07/2010,99.22,14.18
38,30/07/2010,96.31,14.18
38,6/08/2010,92.95,14.18
38,13/08/2010,87.01,14.18
38,20/08/2010,92.81,14.18
38,27/08/2010,93.19,14.18
38,3/09/2010,83.12,14.18
38,10/09/2010,83.63,14.18
38,17/09/2010,82.45,14.18
38,24/09/2010,81.77,14.18
38,1/10/2010,85.2,14.313
38,8/10/2010,71.82,14.313
38,15/10/2010,75,14.313
38,22/10/2010,68.85,14.313
38,29/10/2010,61.09,14.313
38,5/11/2010,65.49,14.313
38,12/11/2010,57.79,14.313
38,19/11/2010,58.18,14.313
38,26/11/2010,47.66,14.313
38,3/12/2010,43.33,14.313
38,10/12/2010,50.01,14.313
38,17/12/2010,52.77,14.313
38,24/12/2010,52.02,14.313
38,31/12/2010,45.64,14.313
38,7/01/2011,37.64,14.021
38,14/01/2011,43.15,14.021
38,21/01/2011,53.53,14.021
38,28/01/2011,50.74,14.021
38,4/02/2011,45.14,14.021
38,11/02/2011,51.3,14.021
38,18/02/2011,53.35,14.021
38,25/02/2011,48.45,14.021
38,4/03/2011,51.72,14.021
38,11/03/2011,57.75,14.021
38,18/03/2011,64.21,14.021
38,25/03/2011,54.4,14.021
38,1/04/2011,63.63,13.736
38,8/04/2011,64.47,13.736
38,15/04/2011,57.63,13.736
38,22/04/2011,72.12,13.736
38,29/04/2011,68.27,13.736
38,6/05/2011,68.4,13.736
38,13/05/2011,70.93,13.736
38,20/05/2011,66.59,13.736
38,27/05/2011,76.67,13.736
38,3/06/2011,71.81,13.736
38,10/06/2011,78.72,13.736
38,17/06/2011,86.84,13.736
38,24/06/2011,88.95,13.736
38,1/07/2011,89.85,13.503
38,8/07/2011,89.9,13.503
38,15/07/2011,88.1,13.503
38,22/07/2011,91.17,13.503
38,29/07/2011,93.29,13.503
38,5/08/2011,90.61,13.503
38,12/08/2011,91.04,13.503
38,19/08/2011,91.74,13.503
38,26/08/2011,94.61,13.503
38,2/09/2011,93.66,13.503
38,9/09/2011,88,13.503
38,16/09/2011,76.36,13.503
38,23/09/2011,82.95,13.503
38,30/09/2011,83.26,13.503
38,7/10/2011,70.44,12.89
38,14/10/2011,67.31,12.89
38,21/10/2011,73.05,12.89
38,28/10/2011,67.41,12.89
38,4/11/2011,59.77,12.89
38,11/11/2011,48.76,12.89
38,18/11/2011,54.2,12.89
38,25/11/2011,53.25,12.89
38,2/12/2011,52.5,12.89
38,9/12/2011,42.17,12.89
38,16/12/2011,43.29,12.89
38,23/12/2011,45.4,12.89
38,30/12/2011,44.64,12.89
38,6/01/2012,50.43,12.187
38,13/01/2012,48.07,12.187
38,20/01/2012,46.2,12.187
38,27/01/2012,50.43,12.187
38,3/02/2012,50.58,12.187
38,10/02/2012,52.27,12.187
38,17/02/2012,51.8,12.187
38,24/02/2012,53.13,12.187
38,2/03/2012,52.27,12.187
38,9/03/2012,54.54,12.187
38,16/03/2012,64.44,12.187
38,23/03/2012,56.26,12.187
38,30/03/2012,64.36,12.187
38,6/04/2012,64.05,11.627
38,13/04/2012,64.28,11.627
38,20/04/2012,66.73,11.627
38,27/04/2012,77.99,11.627
38,4/05/2012,76.03,11.627
38,11/05/2012,77.27,11.627
38,18/05/2012,84.51,11.627
38,25/05/2012,83.84,11.627
38,1/06/2012,78.11,11.627
38,8/06/2012,84.83,11.627
38,15/06/2012,85.94,11.627
38,22/06/2012,91.61,11.627
38,29/06/2012,90.47,11.627
38,6/07/2012,89.13,10.926
38,13/07/2012,95.61,10.926
38,20/07/2012,85.53,10.926
38,27/07/2012,93.47,10.926
38,3/08/2012,88.16,10.926
38,10/08/2012,95.91,10.926
38,17/08/2012,94.87,10.926
38,24/08/2012,85.32,10.926
38,31/08/2012,89.78,10.926
38,7/09/2012,88.52,10.926
38,14/09/2012,83.64,10.926
38,21/09/2012,82.97,10.926
38,28/09/2012,81.22,10.926
38,5/10/2012,81.61,10.199
38,12/10/2012,71.74,10.199
38,19/10/2012,68.66,10.199
38,26/10/2012,65.95,10.199
38,2/11/2012,63.22,10.199
38,9/11/2012,65.31,10.199
38,16/11/2012,49.39,10.199
38,23/11/2012,58.07,10.199
38,30/11/2012,57.03,10.199
38,7/12/2012,57.83,10.199
38,14/12/2012,49.74,10.199
38,21/12/2012,42.83,10.199
38,28/12/2012,43.35,10.199
38,4/01/2013,38.8,9.91
38,11/01/2013,44.59,9.91
38,18/01/2013,36.49,9.91
38,25/01/2013,49.21,9.91
38,1/02/2013,49.54,9.91
38,8/02/2013,54.96,9.91
38,15/02/2013,47.12,9.91
38,22/02/2013,49.57,9.91
38,1/03/2013,48.08,9.91
38,8/03/2013,60.4,9.91
38,15/03/2013,61.7,9.91
38,22/03/2013,68.75,9.91
38,29/03/2013,62.86,9.91
38,5/04/2013,69.47,9.874
38,12/04/2013,65.6,9.874
38,19/04/2013,64.35,9.874
38,26/04/2013,70.74,9.874
38,3/05/2013,76.84,NA
38,10/05/2013,70.18,NA
38,17/05/2013,83.43,NA
38,24/05/2013,77.87,NA
38,31/05/2013,81.08,NA
38,7/06/2013,89.89,NA
38,14/06/2013,92.14,NA
38,21/06/2013,87.28,NA
38,28/06/2013,89.94,NA
38,5/07/2013,101.95,NA
38,12/07/2013,92.61,NA
38,19/07/2013,93.75,NA
38,26/07/2013,90.27,NA
39,5/02/2010,44.3,8.554
39,12/02/2010,44.58,8.554
39,19/02/2010,43.96,8.554
39,26/02/2010,49.79,8.554
39,5/03/2010,50.93,8.554
39,12/03/2010,61.88,8.554
39,19/03/2010,58.62,8.554
39,26/03/2010,54.83,8.554
39,2/04/2010,63.31,8.464
39,9/04/2010,68.15,8.464
39,16/04/2010,66.33,8.464
39,23/04/2010,67.64,8.464
39,30/04/2010,70.03,8.464
39,7/05/2010,74.86,8.464
39,14/05/2010,77.49,8.464
39,21/05/2010,76.67,8.464
39,28/05/2010,80.22,8.464
39,4/06/2010,79.83,8.464
39,11/06/2010,81.78,8.464
39,18/06/2010,83.96,8.464
39,25/06/2010,83.24,8.464
39,2/07/2010,81.35,8.36
39,9/07/2010,81.1,8.36
39,16/07/2010,83.86,8.36
39,23/07/2010,82.2,8.36
39,30/07/2010,80.99,8.36
39,6/08/2010,84.92,8.36
39,13/08/2010,85.66,8.36
39,20/08/2010,85.73,8.36
39,27/08/2010,84.31,8.36
39,3/09/2010,82.13,8.36
39,10/09/2010,79.94,8.36
39,17/09/2010,81.83,8.36
39,24/09/2010,78.5,8.36
39,1/10/2010,72.74,8.476
39,8/10/2010,64.8,8.476
39,15/10/2010,69.96,8.476
39,22/10/2010,71.73,8.476
39,29/10/2010,75.14,8.476
39,5/11/2010,61.62,8.476
39,12/11/2010,62.21,8.476
39,19/11/2010,55.5,8.476
39,26/11/2010,67.75,8.476
39,3/12/2010,53.55,8.476
39,10/12/2010,50.81,8.476
39,17/12/2010,55.31,8.476
39,24/12/2010,58.86,8.476
39,31/12/2010,52.45,8.476
39,7/01/2011,52.74,8.395
39,14/01/2011,41.74,8.395
39,21/01/2011,50.25,8.395
39,28/01/2011,47.94,8.395
39,4/02/2011,45.96,8.395
39,11/02/2011,40.34,8.395
39,18/02/2011,58.2,8.395
39,25/02/2011,67.77,8.395
39,4/03/2011,63.56,8.395
39,11/03/2011,58.35,8.395
39,18/03/2011,65.28,8.395
39,25/03/2011,71.17,8.395
39,1/04/2011,66.57,8.3
39,8/04/2011,69.45,8.3
39,15/04/2011,73.19,8.3
39,22/04/2011,74.98,8.3
39,29/04/2011,76.47,8.3
39,6/05/2011,68.75,8.3
39,13/05/2011,77.39,8.3
39,20/05/2011,73.31,8.3
39,27/05/2011,82.1,8.3
39,3/06/2011,83.59,8.3
39,10/06/2011,82.75,8.3
39,17/06/2011,85.21,8.3
39,24/06/2011,84.06,8.3
39,1/07/2011,84.93,8.177
39,8/07/2011,84.33,8.177
39,15/07/2011,85.96,8.177
39,22/07/2011,84.6,8.177
39,29/07/2011,86.24,8.177
39,5/08/2011,87.73,8.177
39,12/08/2011,88.27,8.177
39,19/08/2011,87.93,8.177
39,26/08/2011,86.49,8.177
39,2/09/2011,88.65,8.177
39,9/09/2011,79.15,8.177
39,16/09/2011,83.11,8.177
39,23/09/2011,78.75,8.177
39,30/09/2011,81.51,8.177
39,7/10/2011,71.68,7.716
39,14/10/2011,73.79,7.716
39,21/10/2011,67.65,7.716
39,28/10/2011,71.05,7.716
39,4/11/2011,58.04,7.716
39,11/11/2011,63.11,7.716
39,18/11/2011,66.09,7.716
39,25/11/2011,66.36,7.716
39,2/12/2011,53.14,7.716
39,9/12/2011,49.36,7.716
39,16/12/2011,58.58,7.716
39,23/12/2011,54.62,7.716
39,30/12/2011,47.6,7.716
39,6/01/2012,55.83,7.244
39,13/01/2012,54.66,7.244
39,20/01/2012,58.04,7.244
39,27/01/2012,60.65,7.244
39,3/02/2012,60.69,7.244
39,10/02/2012,52.89,7.244
39,17/02/2012,52.75,7.244
39,24/02/2012,61.1,7.244
39,2/03/2012,64.05,7.244
39,9/03/2012,61.64,7.244
39,16/03/2012,65.81,7.244
39,23/03/2012,67.91,7.244
39,30/03/2012,69.11,7.244
39,6/04/2012,73.49,6.989
39,13/04/2012,71.59,6.989
39,20/04/2012,70.04,6.989
39,27/04/2012,69.11,6.989
39,4/05/2012,77.15,6.989
39,11/05/2012,75.52,6.989
39,18/05/2012,72.36,6.989
39,25/05/2012,78.31,6.989
39,1/06/2012,80.33,6.989
39,8/06/2012,81.12,6.989
39,15/06/2012,81.33,6.989
39,22/06/2012,79.84,6.989
39,29/06/2012,85.72,6.989
39,6/07/2012,81.05,6.623
39,13/07/2012,78.16,6.623
39,20/07/2012,80.32,6.623
39,27/07/2012,82.89,6.623
39,3/08/2012,84.05,6.623
39,10/08/2012,83.47,6.623
39,17/08/2012,84.72,6.623
39,24/08/2012,80.49,6.623
39,31/08/2012,83.72,6.623
39,7/09/2012,83.71,6.623
39,14/09/2012,76.71,6.623
39,21/09/2012,73.58,6.623
39,28/09/2012,78.04,6.623
39,5/10/2012,72.05,6.228
39,12/10/2012,69.88,6.228
39,19/10/2012,71.45,6.228
39,26/10/2012,72.9,6.228
39,2/11/2012,59.87,6.228
39,9/11/2012,66.37,6.228
39,16/11/2012,59.24,6.228
39,23/11/2012,59.53,6.228
39,30/11/2012,58.66,6.228
39,7/12/2012,67.94,6.228
39,14/12/2012,55.02,6.228
39,21/12/2012,62.24,6.228
39,28/12/2012,53.57,6.228
39,4/01/2013,47.76,6.266
39,11/01/2013,53.33,6.266
39,18/01/2013,48.08,6.266
39,25/01/2013,58.52,6.266
39,1/02/2013,63.7,6.266
39,8/02/2013,62.72,6.266
39,15/02/2013,56.43,6.266
39,22/02/2013,58.39,6.266
39,1/03/2013,54.16,6.266
39,8/03/2013,55.67,6.266
39,15/03/2013,59.54,6.266
39,22/03/2013,68.91,6.266
39,29/03/2013,57.86,6.266
39,5/04/2013,63.99,6.143
39,12/04/2013,65.84,6.143
39,19/04/2013,68.88,6.143
39,26/04/2013,63.95,6.143
39,3/05/2013,69.75,NA
39,10/05/2013,67.55,NA
39,17/05/2013,73.27,NA
39,24/05/2013,80.82,NA
39,31/05/2013,80.74,NA
39,7/06/2013,80.25,NA
39,14/06/2013,80.96,NA
39,21/06/2013,84.67,NA
39,28/06/2013,86.17,NA
39,5/07/2013,84.26,NA
39,12/07/2013,85,NA
39,19/07/2013,81.69,NA
39,26/07/2013,83.84,NA
40,5/02/2010,14.48,5.892
40,12/02/2010,20.84,5.892
40,19/02/2010,27.84,5.892
40,26/02/2010,33.32,5.892
40,5/03/2010,34.78,5.892
40,12/03/2010,35.1,5.892
40,19/03/2010,40.54,5.892
40,26/03/2010,39.51,5.892
40,2/04/2010,41.39,5.435
40,9/04/2010,54.31,5.435
40,16/04/2010,43.3,5.435
40,23/04/2010,45.85,5.435
40,30/04/2010,46.5,5.435
40,7/05/2010,60.05,5.435
40,14/05/2010,45.5,5.435
40,21/05/2010,56.75,5.435
40,28/05/2010,67.88,5.435
40,4/06/2010,65.7,5.435
40,11/06/2010,59.42,5.435
40,18/06/2010,60.97,5.435
40,25/06/2010,69.72,5.435
40,2/07/2010,65.47,5.326
40,9/07/2010,76.67,5.326
40,16/07/2010,74.25,5.326
40,23/07/2010,71.79,5.326
40,30/07/2010,71.35,5.326
40,6/08/2010,69.16,5.326
40,13/08/2010,67.47,5.326
40,20/08/2010,67.05,5.326
40,27/08/2010,62.57,5.326
40,3/09/2010,70.66,5.326
40,10/09/2010,62.75,5.326
40,17/09/2010,55.34,5.326
40,24/09/2010,55.63,5.326
40,1/10/2010,62.01,5.287
40,8/10/2010,52.02,5.287
40,15/10/2010,44.56,5.287
40,22/10/2010,41.25,5.287
40,29/10/2010,47.1,5.287
40,5/11/2010,36.45,5.287
40,12/11/2010,38.5,5.287
40,19/11/2010,40.52,5.287
40,26/11/2010,32.94,5.287
40,3/12/2010,33.6,5.287
40,10/12/2010,21.64,5.287
40,17/12/2010,23.01,5.287
40,24/12/2010,24.18,5.287
40,31/12/2010,19.29,5.287
40,7/01/2011,24.05,5.114
40,14/01/2011,18.55,5.114
40,21/01/2011,14.64,5.114
40,28/01/2011,9.51,5.114
40,4/02/2011,13.29,5.114
40,11/02/2011,16.87,5.114
40,18/02/2011,21.82,5.114
40,25/02/2011,16.5,5.114
40,4/03/2011,18.49,5.114
40,11/03/2011,30.53,5.114
40,18/03/2011,35.76,5.114
40,25/03/2011,28.89,5.114
40,1/04/2011,28.6,4.781
40,8/04/2011,34.77,4.781
40,15/04/2011,43.69,4.781
40,22/04/2011,39.32,4.781
40,29/04/2011,52.68,4.781
40,6/05/2011,50.81,4.781
40,13/05/2011,54.09,4.781
40,20/05/2011,56.38,4.781
40,27/05/2011,63.11,4.781
40,3/06/2011,66.16,4.781
40,10/06/2011,64.19,4.781
40,17/06/2011,59.16,4.781
40,24/06/2011,62.59,4.781
40,1/07/2011,65.25,4.584
40,8/07/2011,67.86,4.584
40,15/07/2011,68.9,4.584
40,22/07/2011,73.34,4.584
40,29/07/2011,67.45,4.584
40,5/08/2011,68.1,4.584
40,12/08/2011,68.3,4.584
40,19/08/2011,64.05,4.584
40,26/08/2011,65.01,4.584
40,2/09/2011,63.79,4.584
40,9/09/2011,64.83,4.584
40,16/09/2011,58.28,4.584
40,23/09/2011,54.09,4.584
40,30/09/2011,63.45,4.584
40,7/10/2011,50.21,4.42
40,14/10/2011,53.9,4.42
40,21/10/2011,51.61,4.42
40,28/10/2011,42.09,4.42
40,4/11/2011,35.4,4.42
40,11/11/2011,40.75,4.42
40,18/11/2011,41.85,4.42
40,25/11/2011,32.76,4.42
40,2/12/2011,38.51,4.42
40,9/12/2011,34.48,4.42
40,16/12/2011,29.53,4.42
40,23/12/2011,24.46,4.42
40,30/12/2011,18.75,4.42
40,6/01/2012,23.29,4.261
40,13/01/2012,25.9,4.261
40,20/01/2012,14.02,4.261
40,27/01/2012,22.91,4.261
40,3/02/2012,27.86,4.261
40,10/02/2012,23.92,4.261
40,17/02/2012,25.56,4.261
40,24/02/2012,29.88,4.261
40,2/03/2012,23.79,4.261
40,9/03/2012,30.58,4.261
40,16/03/2012,37.13,4.261
40,23/03/2012,52.27,4.261
40,30/03/2012,36.25,4.261
40,6/04/2012,36.54,4.125
40,13/04/2012,40.65,4.125
40,20/04/2012,55.3,4.125
40,27/04/2012,47.51,4.125
40,4/05/2012,44.47,4.125
40,11/05/2012,52.06,4.125
40,18/05/2012,57.59,4.125
40,25/05/2012,65.25,4.125
40,1/06/2012,64.75,4.125
40,8/06/2012,55.78,4.125
40,15/06/2012,63.39,4.125
40,22/06/2012,69.32,4.125
40,29/06/2012,64.42,4.125
40,6/07/2012,69.08,4.156
40,13/07/2012,67.48,4.156
40,20/07/2012,70.45,4.156
40,27/07/2012,67.88,4.156
40,3/08/2012,70.15,4.156
40,10/08/2012,70.09,4.156
40,17/08/2012,69.41,4.156
40,24/08/2012,63.91,4.156
40,31/08/2012,66.11,4.156
40,7/09/2012,65.06,4.156
40,14/09/2012,59.38,4.156
40,21/09/2012,54.12,4.156
40,28/09/2012,50.98,4.156
40,5/10/2012,57.21,4.145
40,12/10/2012,47.35,4.145
40,19/10/2012,46.33,4.145
40,26/10/2012,49.65,4.145
