Store,Date,Weekly_Sales
21,5/10/2012,12861.69
21,12/10/2012,14034.79
21,19/10/2012,15205.24
21,26/10/2012,17417.37
22,5/02/2010,20686.31
22,12/02/2010,36372.35
22,19/02/2010,23035.7
22,26/02/2010,14843.93
22,5/03/2010,19011.63
22,12/03/2010,21126.03
22,19/03/2010,23574.08
22,26/03/2010,34691.94
22,2/04/2010,91631.47
22,9/04/2010,37028.52
22,16/04/2010,12588.49
22,23/04/2010,11854.85
22,30/04/2010,12283.37
22,7/05/2010,13299.55
22,14/05/2010,12670.14
22,21/05/2010,13618.73
22,28/05/2010,13507.29
22,4/06/2010,12956.89
22,11/06/2010,13839.32
22,18/06/2010,14255.84
22,25/06/2010,13497.42
22,2/07/2010,13263.75
22,9/07/2010,12152.32
22,16/07/2010,11675.23
22,23/07/2010,12594.13
22,30/07/2010,11846.33
22,6/08/2010,13126.31
22,13/08/2010,12480.73
22,20/08/2010,12362.87
22,27/08/2010,13799.38
22,3/09/2010,13854.22
22,10/09/2010,15652.32
22,17/09/2010,16587.45
22,24/09/2010,16569.82
22,1/10/2010,18034.73
22,8/10/2010,23434.56
22,15/10/2010,28383.5
22,22/10/2010,34439.12
22,29/10/2010,59409.05
22,5/11/2010,34369.03
22,12/11/2010,13682.34
22,19/11/2010,16556.3
22,26/11/2010,17184.87
22,3/12/2010,25662.85
22,10/12/2010,37817.05
22,17/12/2010,49580.24
22,24/12/2010,61902.38
22,31/12/2010,14242.67
22,7/01/2011,11622.46
22,14/01/2011,12043.31
22,21/01/2011,14222.22
22,28/01/2011,14621.3
22,4/02/2011,20586.27
22,11/02/2011,35664.48
22,18/02/2011,34858.95
22,25/02/2011,13444.12
22,4/03/2011,14710.69
22,11/03/2011,14707.18
22,18/03/2011,18694.93
22,25/03/2011,22164.89
22,1/04/2011,22672.56
22,8/04/2011,28766.08
22,15/04/2011,41207.37
22,22/04/2011,86365.58
22,29/04/2011,40980.93
22,6/05/2011,15254.62
22,13/05/2011,12173.51
22,20/05/2011,12070.86
22,27/05/2011,13707.95
22,3/06/2011,11072.03
22,10/06/2011,10912.68
22,17/06/2011,12908.85
22,24/06/2011,13045.3
22,1/07/2011,14005.3
22,8/07/2011,12990.93
22,15/07/2011,13655.35
22,22/07/2011,12860.14
22,29/07/2011,13746.98
22,5/08/2011,14394.32
22,12/08/2011,13824.42
22,19/08/2011,13322.32
22,26/08/2011,15634.43
22,2/09/2011,12941.26
22,9/09/2011,14468.15
22,16/09/2011,16096.43
22,23/09/2011,16708.42
22,30/09/2011,18624.14
22,7/10/2011,20416.19
22,14/10/2011,23841.28
22,21/10/2011,28637.49
22,28/10/2011,47890.39
22,4/11/2011,43658.66
22,11/11/2011,17224.22
22,18/11/2011,16655.53
22,25/11/2011,18282.01
22,2/12/2011,28085.66
22,9/12/2011,38605.59
22,16/12/2011,53608.57
22,23/12/2011,60924.13
22,30/12/2011,17653.26
22,6/01/2012,10919.6
22,13/01/2012,11308.08
22,20/01/2012,14692.84
22,27/01/2012,14342.27
22,3/02/2012,20263.99
22,10/02/2012,32097
22,17/02/2012,44028.72
22,24/02/2012,14289.65
22,2/03/2012,17278.26
22,9/03/2012,20304.6
22,16/03/2012,23568.82
22,23/03/2012,27862.96
22,30/03/2012,39198.34
22,6/04/2012,92020.12
22,13/04/2012,42096.13
22,20/04/2012,12955.26
22,27/04/2012,12101.15
22,4/05/2012,11762.65
22,11/05/2012,13228.82
22,18/05/2012,11924.36
22,25/05/2012,13108.89
22,1/06/2012,12063.4
22,8/06/2012,12389.36
22,15/06/2012,12758.23
22,22/06/2012,12198.82
22,29/06/2012,11587.98
22,6/07/2012,10927.7
22,13/07/2012,11617.41
22,20/07/2012,11746.42
22,27/07/2012,11313.97
22,3/08/2012,11809.4
22,10/08/2012,11847.08
22,17/08/2012,11076.39
22,24/08/2012,10977.72
22,31/08/2012,10561.66
22,7/09/2012,13425.72
22,14/09/2012,14751.06
22,21/09/2012,15129.33
22,28/09/2012,16595.53
22,5/10/2012,18471.82
22,12/10/2012,22599.14
22,19/10/2012,27092.03
22,26/10/2012,38973
23,5/02/2010,32452.79
23,12/02/2010,50360.71
23,19/02/2010,28504.7
23,26/02/2010,23033.73
23,5/03/2010,29662.3
23,12/03/2010,33445.02
23,19/03/2010,32835.67
23,26/03/2010,42763.12
23,2/04/2010,112577.06
23,9/04/2010,35152.11
23,16/04/2010,21808.82
23,23/04/2010,22586.32
23,30/04/2010,21999.42
23,7/05/2010,24490.83
23,14/05/2010,26328.78
23,21/05/2010,24172.09
23,28/05/2010,24620.96
23,4/06/2010,24627.71
23,11/06/2010,25365.21
23,18/06/2010,26814.4
23,25/06/2010,23550.61
23,2/07/2010,30062.8
23,9/07/2010,19652.86
23,16/07/2010,25879.24
23,23/07/2010,23931.39
23,30/07/2010,22542.45
23,6/08/2010,24751.15
23,13/08/2010,25806.32
23,20/08/2010,25113.16
23,27/08/2010,25563.71
23,3/09/2010,25411.88
23,10/09/2010,28617.2
23,17/09/2010,28454.77
23,24/09/2010,25118.4
23,1/10/2010,26639.49
23,8/10/2010,31218.32
23,15/10/2010,38887.87
23,22/10/2010,49615.02
23,29/10/2010,62570.66
23,5/11/2010,40480.26
23,12/11/2010,24367.79
23,19/11/2010,26789.13
23,26/11/2010,31584.1
23,3/12/2010,38643.86
23,10/12/2010,54543.65
23,17/12/2010,79924.38
23,24/12/2010,105559.48
23,31/12/2010,20041.74
23,7/01/2011,16715.69
23,14/01/2011,17423.16
23,21/01/2011,21415.71
23,28/01/2011,22234.76
23,4/02/2011,26869.74
23,11/02/2011,43500.89
23,18/02/2011,41773.63
23,25/02/2011,21667.28
23,4/03/2011,24331.71
23,11/03/2011,21008.97
23,18/03/2011,24772.35
23,25/03/2011,24107.49
23,1/04/2011,26797.13
23,8/04/2011,37220.41
23,15/04/2011,51884.37
23,22/04/2011,104542.27
23,29/04/2011,44779.08
23,6/05/2011,20926.14
23,13/05/2011,19936
23,20/05/2011,20972.16
23,27/05/2011,21853.57
23,3/06/2011,20516.54
23,10/06/2011,21333.81
23,17/06/2011,23031.85
23,24/06/2011,23254.79
23,1/07/2011,26193.1
23,8/07/2011,21501.23
23,15/07/2011,22895.88
23,22/07/2011,24103.36
23,29/07/2011,26240.48
23,5/08/2011,24767.89
23,12/08/2011,23885.64
23,19/08/2011,23779.88
23,26/08/2011,25240
23,2/09/2011,24343.48
23,9/09/2011,26184.96
23,16/09/2011,25064.03
23,23/09/2011,28029
23,30/09/2011,27494.7
23,7/10/2011,33732.46
23,14/10/2011,37836.35
23,21/10/2011,50104.11
23,28/10/2011,67942.29
23,4/11/2011,56787.53
23,11/11/2011,23264.18
23,18/11/2011,25364.31
23,25/11/2011,30598.41
23,2/12/2011,40367.79
23,9/12/2011,55582.35
23,16/12/2011,90760.62
23,23/12/2011,114300.64
23,30/12/2011,30938.99
23,6/01/2012,20432.19
23,13/01/2012,19677.98
23,20/01/2012,22077.43
23,27/01/2012,24373.88
23,3/02/2012,29369.44
23,10/02/2012,38864.35
23,17/02/2012,47129.06
23,24/02/2012,24955.6
23,2/03/2012,25420.5
23,9/03/2012,28250.82
23,16/03/2012,29453.96
23,23/03/2012,33122.93
23,30/03/2012,56480.79
23,6/04/2012,120877
23,13/04/2012,45219.84
23,20/04/2012,23002.88
23,27/04/2012,21895.62
23,4/05/2012,22351.92
23,11/05/2012,23508.19
23,18/05/2012,22781.59
23,25/05/2012,23739.98
23,1/06/2012,21489.43
23,8/06/2012,25032.25
23,15/06/2012,25945.72
23,22/06/2012,25074
23,29/06/2012,27564.31
23,6/07/2012,25187.22
23,13/07/2012,22540.27
23,20/07/2012,24264.13
23,27/07/2012,25201.9
23,3/08/2012,25870.76
23,10/08/2012,24530.34
23,17/08/2012,25395.28
23,24/08/2012,26062.8
23,31/08/2012,26148.77
23,7/09/2012,28300.51
23,14/09/2012,26504.36
23,21/09/2012,28001.11
23,28/09/2012,29589.36
23,5/10/2012,33745.96
23,12/10/2012,43537.91
23,19/10/2012,46203.34
23,26/10/2012,57391.58
24,5/02/2010,17309.89
24,12/02/2010,31931.41
24,19/02/2010,24879.99
24,26/02/2010,12892.24
24,5/03/2010,17968.64
24,12/03/2010,17670.43
24,19/03/2010,19014.6
24,26/03/2010,23700.36
24,2/04/2010,68048.67
24,9/04/2010,42921.78
24,16/04/2010,11278.39
24,23/04/2010,11263.39
24,30/04/2010,12390.77
24,7/05/2010,13923.2
24,14/05/2010,13537.94
24,21/05/2010,13210.09
24,28/05/2010,13548.79
24,4/06/2010,15120.8
24,11/06/2010,14494.91
24,18/06/2010,14163.71
24,25/06/2010,13999.9
24,2/07/2010,17019.1
24,9/07/2010,18197.43
24,16/07/2010,15612.71
24,23/07/2010,14161.04
24,30/07/2010,15616.87
24,6/08/2010,15501.32
24,13/08/2010,14902.94
24,20/08/2010,14400.3
24,27/08/2010,14660.69
24,3/09/2010,13807.46
24,10/09/2010,15126.92
24,17/09/2010,12899.59
24,24/09/2010,14265.01
24,1/10/2010,14277.51
24,8/10/2010,18703.38
24,15/10/2010,19020.84
24,22/10/2010,23079.14
24,29/10/2010,38229.54
24,5/11/2010,28186.21
24,12/11/2010,14591.73
24,19/11/2010,14279.05
24,26/11/2010,16855.07
24,3/12/2010,19060.97
24,10/12/2010,25529.84
24,17/12/2010,36915.39
24,24/12/2010,55458.17
24,31/12/2010,13275.15
24,7/01/2011,10646.78
24,14/01/2011,11704.56
24,21/01/2011,12963.73
24,28/01/2011,14360.31
24,4/02/2011,17208.57
24,11/02/2011,27714.41
24,18/02/2011,34417.38
24,25/02/2011,13713.65
24,4/03/2011,13840.65
24,11/03/2011,15131.6
24,18/03/2011,14831.58
24,25/03/2011,15951.83
24,1/04/2011,17314
24,8/04/2011,21035.33
24,15/04/2011,23854.77
24,22/04/2011,64206.84
24,29/04/2011,37903.56
24,6/05/2011,12571.78
24,13/05/2011,11724.2
24,20/05/2011,10388.54
24,27/05/2011,10631.83
24,3/06/2011,11523.39
24,10/06/2011,11588.13
24,17/06/2011,11893.39
24,24/06/2011,11894.53
24,1/07/2011,13830.75
24,8/07/2011,14463.87
24,15/07/2011,14014.52
24,22/07/2011,12355.06
24,29/07/2011,13655.43
24,5/08/2011,13599.58
24,12/08/2011,12653.63
24,19/08/2011,14076.67
24,26/08/2011,13361.99
24,2/09/2011,12404.97
24,9/09/2011,14799.95
24,16/09/2011,12960.89
24,23/09/2011,14764.96
24,30/09/2011,15856.9
24,7/10/2011,19844.15
24,14/10/2011,19458.39
24,21/10/2011,19923.29
24,28/10/2011,30281.63
24,4/11/2011,30456.16
24,11/11/2011,13578.93
24,18/11/2011,14204.26
24,25/11/2011,16787.79
24,2/12/2011,19656.5
24,9/12/2011,25778.9
24,16/12/2011,34294.43
24,23/12/2011,49692.85
24,30/12/2011,18342.47
24,6/01/2012,11202.91
24,13/01/2012,11002.12
24,20/01/2012,11771.25
24,27/01/2012,12677.35
24,3/02/2012,16210.32
24,10/02/2012,24976.31
24,17/02/2012,41423.22
24,24/02/2012,15138.1
24,2/03/2012,14308.34
24,9/03/2012,17150.85
24,16/03/2012,16507.27
24,23/03/2012,18391.12
24,30/03/2012,24776.88
24,6/04/2012,70441.97
24,13/04/2012,41351.83
24,20/04/2012,12308.76
24,27/04/2012,11762.93
24,4/05/2012,13478.28
24,11/05/2012,13396.12
24,18/05/2012,12583.41
24,25/05/2012,13440.05
24,1/06/2012,13113.38
24,8/06/2012,14215.49
24,15/06/2012,13542.68
24,22/06/2012,13689.88
24,29/06/2012,14810.3
24,6/07/2012,17313.57
24,13/07/2012,14112.05
24,20/07/2012,13261.5
24,27/07/2012,13566.57
24,3/08/2012,17070.66
24,10/08/2012,15251.47
24,17/08/2012,14019.66
24,24/08/2012,13290.53
24,31/08/2012,13549.91
24,7/09/2012,16496.7
24,14/09/2012,16455.64
24,21/09/2012,16013.76
24,28/09/2012,15426.48
24,5/10/2012,18356.23
24,12/10/2012,21419.39
24,19/10/2012,20259.99
24,26/10/2012,26287.58
25,5/02/2010,17778.48
25,12/02/2010,21868.27
25,19/02/2010,21305.96
25,26/02/2010,16994.59
25,5/03/2010,19323.31
25,12/03/2010,19216.51
25,19/03/2010,20786.77
25,26/03/2010,27648.75
25,2/04/2010,58125.23
25,9/04/2010,28852.78
25,16/04/2010,13379.95
25,23/04/2010,13850.49
25,30/04/2010,14100.81
25,7/05/2010,14960.88
25,14/05/2010,15217.47
25,21/05/2010,15500.26
25,28/05/2010,15191.17
25,4/06/2010,14135.99
25,11/06/2010,16143.7
25,18/06/2010,16494.5
25,25/06/2010,16085.84
25,2/07/2010,15874.73
25,9/07/2010,14629.01
25,16/07/2010,15772.88
25,23/07/2010,14783.36
25,30/07/2010,15872.97
25,6/08/2010,14542.85
25,13/08/2010,13609.59
25,20/08/2010,13556.51
25,27/08/2010,14325.87
25,3/09/2010,13997.07
25,10/09/2010,16406.33
25,17/09/2010,17601.99
25,24/09/2010,20283.95
25,1/10/2010,23987.41
25,8/10/2010,27418.38
25,15/10/2010,28241.07
25,22/10/2010,32715.46
25,29/10/2010,48531.39
25,5/11/2010,29886.88
25,12/11/2010,13205.9
25,19/11/2010,15345.82
25,26/11/2010,18398.12
25,3/12/2010,23773.08
25,10/12/2010,34612.78
25,17/12/2010,48561.44
25,24/12/2010,56632.23
25,31/12/2010,14669.8
25,7/01/2011,10809.41
25,14/01/2011,11928.65
25,21/01/2011,14052.99
25,28/01/2011,14426.19
25,4/02/2011,17872.51
25,11/02/2011,24166.09
25,18/02/2011,27129.13
25,25/02/2011,14392.59
25,4/03/2011,17386.22
25,11/03/2011,16041.87
25,18/03/2011,16933.55
25,25/03/2011,19249.28
25,1/04/2011,20034.94
25,8/04/2011,23107.47
25,15/04/2011,31414.13
25,22/04/2011,60900.48
25,29/04/2011,28391.24
25,6/05/2011,13767.7
25,13/05/2011,12808.05
25,20/05/2011,13480.95
25,27/05/2011,15045.31
25,3/06/2011,14194.66
25,10/06/2011,14446.6
25,17/06/2011,15908.15
25,24/06/2011,15197.98
25,1/07/2011,15556.03
25,8/07/2011,15003.85
25,15/07/2011,14777.14
25,22/07/2011,14130.56
25,29/07/2011,14746.93
25,5/08/2011,13982.41
25,12/08/2011,13697.23
25,19/08/2011,15201.89
25,26/08/2011,14639.68
25,2/09/2011,15661.68
25,9/09/2011,16640.33
25,16/09/2011,16022.78
25,23/09/2011,16042.42
25,30/09/2011,18402.05
25,7/10/2011,20523.8
25,14/10/2011,22743.71
25,21/10/2011,30982.01
25,28/10/2011,40619.89
25,4/11/2011,40691.37
25,11/11/2011,16508.85
25,18/11/2011,16438.97
25,25/11/2011,16934.03
25,2/12/2011,23824.65
25,9/12/2011,32100.37
25,16/12/2011,43510.46
25,23/12/2011,53439.71
25,30/12/2011,17463.48
25,6/01/2012,10909.77
25,13/01/2012,11107.42
25,20/01/2012,12285.48
25,27/01/2012,13600.06
25,3/02/2012,16222.88
25,10/02/2012,22435.9
25,17/02/2012,28817.01
25,24/02/2012,14726.22
25,2/03/2012,15644.27
25,9/03/2012,17649
25,16/03/2012,21162.08
25,23/03/2012,23631.08
25,30/03/2012,34180.68
25,6/04/2012,55915.73
25,13/04/2012,26953.36
25,20/04/2012,11766.43
25,27/04/2012,13628.88
25,4/05/2012,12284.97
25,11/05/2012,12838.89
25,18/05/2012,13137.72
25,25/05/2012,13240
25,1/06/2012,10854.97
25,8/06/2012,13837.35
25,15/06/2012,14456.63
25,22/06/2012,13162.15
25,29/06/2012,14364.32
25,6/07/2012,14636.96
25,13/07/2012,14238.01
25,20/07/2012,14782.23
25,27/07/2012,13558.57
25,3/08/2012,14772.95
25,10/08/2012,14510.88
25,17/08/2012,14635.45
25,24/08/2012,14444.75
25,31/08/2012,13702.96
25,7/09/2012,14957.57
25,14/09/2012,16094.96
25,21/09/2012,16928.99
25,28/09/2012,19043.27
25,5/10/2012,22688.86
25,12/10/2012,23350.35
25,19/10/2012,26495.12
25,26/10/2012,35637.21
26,5/02/2010,22926.65
26,12/02/2010,30333.08
26,19/02/2010,27534.54
26,26/02/2010,19051.04
26,5/03/2010,21547.63
26,12/03/2010,20613.23
26,19/03/2010,20732.08
26,26/03/2010,22818.92
26,2/04/2010,44783.32
26,9/04/2010,32979.09
26,16/04/2010,18345.59
26,23/04/2010,17291.26
26,30/04/2010,16506.01
26,7/05/2010,19519.12
26,14/05/2010,17711.94
26,21/05/2010,17255.98
26,28/05/2010,17897.73
26,4/06/2010,17622.06
26,11/06/2010,17646.46
26,18/06/2010,18378.86
26,25/06/2010,16312.36
26,2/07/2010,19032.38
26,9/07/2010,18346.59
26,16/07/2010,18499.58
26,23/07/2010,17331.58
26,30/07/2010,18331.47
26,6/08/2010,19140.15
26,13/08/2010,17053.61
26,20/08/2010,16567.48
26,27/08/2010,15048.91
26,3/09/2010,16348.98
26,10/09/2010,17771.55
26,17/09/2010,15849.77
26,24/09/2010,17924.84
26,1/10/2010,20211.2
26,8/10/2010,25212.79
26,15/10/2010,24136.37
26,22/10/2010,23910.14
26,29/10/2010,30424.04
26,5/11/2010,26481.58
26,12/11/2010,16169.1
26,19/11/2010,15070.79
26,26/11/2010,16822.53
26,3/12/2010,22529.66
26,10/12/2010,27644.4
26,17/12/2010,36149.55
26,24/12/2010,47231.18
26,31/12/2010,17877.34
26,7/01/2011,13225.77
26,14/01/2011,13475.21
26,21/01/2011,13098.51
26,28/01/2011,14955.8
26,4/02/2011,15601.99
26,11/02/2011,22235.79
26,18/02/2011,26545.1
26,25/02/2011,13496.03
26,4/03/2011,16173.97
26,11/03/2011,15488.99
26,18/03/2011,16308.78
26,25/03/2011,15855.92
26,1/04/2011,16474.46
26,8/04/2011,19892.67
26,15/04/2011,19524.18
26,22/04/2011,34187
26,29/04/2011,25595.93
26,6/05/2011,14614.82
26,13/05/2011,15197.76
26,20/05/2011,14383.65
26,27/05/2011,14554.26
26,3/06/2011,14554.62
26,10/06/2011,15574.33
26,17/06/2011,14499.05
26,24/06/2011,15436.02
26,1/07/2011,16416.1
26,8/07/2011,17160.81
26,15/07/2011,15223.09
26,22/07/2011,15191.47
26,29/07/2011,15442.26
26,5/08/2011,16550.45
26,12/08/2011,16724.48
26,19/08/2011,16066.06
26,26/08/2011,17040.95
26,2/09/2011,16456.11
26,9/09/2011,18296.35
26,16/09/2011,16894.56
26,23/09/2011,17940.02
26,30/09/2011,16916.54
26,7/10/2011,20888.17
26,14/10/2011,20829.27
26,21/10/2011,22677.23
26,28/10/2011,28688.24
26,4/11/2011,28565.73
26,11/11/2011,17847.94
26,18/11/2011,17092.69
26,25/11/2011,18527.67
26,2/12/2011,21042.35
26,9/12/2011,27952.47
26,16/12/2011,33528.38
26,23/12/2011,43854.87
26,30/12/2011,20399.32
26,6/01/2012,13906.26
26,13/01/2012,12111.8
26,20/01/2012,13323.13
26,27/01/2012,13765.73
26,3/02/2012,15586.93
26,10/02/2012,21241.61
26,17/02/2012,29871.33
26,24/02/2012,15414.79
26,2/03/2012,14976.57
26,9/03/2012,16531.33
26,16/03/2012,17737.41
26,23/03/2012,17377.57
26,30/03/2012,22196.5
26,6/04/2012,42803.96
26,13/04/2012,25890.8
26,20/04/2012,13295.64
26,27/04/2012,12799.69
26,4/05/2012,13009.16
26,11/05/2012,15265.52
26,18/05/2012,14273.35
26,25/05/2012,14670.9
26,1/06/2012,13772.78
26,8/06/2012,15325.84
26,15/06/2012,15373.32
26,22/06/2012,15330.69
26,29/06/2012,15848.51
26,6/07/2012,17954.55
26,13/07/2012,16093.54
26,20/07/2012,15654.39
26,27/07/2012,15853.53
26,3/08/2012,16152.48
26,10/08/2012,16375.09
26,17/08/2012,15849.24
26,24/08/2012,15769
26,31/08/2012,16883.08
26,7/09/2012,19238.06
26,14/09/2012,16401.84
26,21/09/2012,17573.75
26,28/09/2012,17877.71
26,5/10/2012,19612.55
26,12/10/2012,21310.72
26,19/10/2012,20256.62
26,26/10/2012,23949.13
27,5/02/2010,32313.79
27,12/02/2010,50566.61
27,19/02/2010,42607.96
27,26/02/2010,17493.55
27,5/03/2010,17758.17
27,12/03/2010,27657.02
27,19/03/2010,28397.34
27,26/03/2010,42544.71
27,2/04/2010,93213.63
27,9/04/2010,59242.38
27,16/04/2010,21097.91
27,23/04/2010,19000.06
27,30/04/2010,19525.47
27,7/05/2010,21603.66
27,14/05/2010,23232.55
27,21/05/2010,20625.1
27,28/05/2010,23089.22
27,4/06/2010,23859.58
27,11/06/2010,23867.97
27,18/06/2010,26176.08
27,25/06/2010,25398.12
27,2/07/2010,25338.81
27,9/07/2010,24859.28
27,16/07/2010,24275.94
27,23/07/2010,23792.19
27,30/07/2010,23259.61
27,6/08/2010,22701.24
27,13/08/2010,22289.83
27,20/08/2010,23669.8
27,27/08/2010,22911.75
27,3/09/2010,21419
27,10/09/2010,24269.72
27,17/09/2010,25901.14
27,24/09/2010,26115.22
27,1/10/2010,26454.25
27,8/10/2010,32646.1
27,15/10/2010,38599.73
27,22/10/2010,43885.68
27,29/10/2010,79865.16
27,5/11/2010,52695.88
27,12/11/2010,22562.88
27,19/11/2010,22719.54
27,26/11/2010,27253.44
27,3/12/2010,31402.41
27,10/12/2010,45246.16
27,17/12/2010,56325.27
27,24/12/2010,74365.19
27,31/12/2010,20269.91
27,7/01/2011,17654.48
27,14/01/2011,18364.66
27,21/01/2011,19952.89
27,28/01/2011,20517.85
27,4/02/2011,27391.1
27,11/02/2011,42794.6
27,18/02/2011,56420.58
27,25/02/2011,21422.56
27,4/03/2011,21337.13
27,11/03/2011,23769.89
27,18/03/2011,24222.59
27,25/03/2011,25065.84
27,1/04/2011,26636.46
27,8/04/2011,33828.82
27,15/04/2011,40634.83
27,22/04/2011,83560.31
27,29/04/2011,44656
27,6/05/2011,19372.94
27,13/05/2011,20742.66
27,20/05/2011,20316.06
27,27/05/2011,20889.71
27,3/06/2011,20435.9
27,10/06/2011,21448.2
27,17/06/2011,21148.1
27,24/06/2011,23135.17
27,1/07/2011,23564.72
27,8/07/2011,25438.61
27,15/07/2011,21984.25
27,22/07/2011,21111.91
27,29/07/2011,22902.1
27,5/08/2011,22150.77
27,12/08/2011,22125.68
27,19/08/2011,22049.63
27,26/08/2011,24269.38
27,2/09/2011,19903.41
27,9/09/2011,25064.08
27,16/09/2011,23056.05
27,23/09/2011,24994.65
27,30/09/2011,25831.96
27,7/10/2011,27700.88
27,14/10/2011,34229.75
27,21/10/2011,42713.74
27,28/10/2011,64656.1
27,4/11/2011,55694.1
27,11/11/2011,25813.03
27,18/11/2011,25658.78
27,25/11/2011,29663.42
27,2/12/2011,32923.32
27,9/12/2011,42023.42
27,16/12/2011,56602.65
27,23/12/2011,78431.1
27,30/12/2011,26859.39
27,6/01/2012,17455.41
27,13/01/2012,18259.88
27,20/01/2012,21569.79
27,27/01/2012,19814.81
27,3/02/2012,28754.84
27,10/02/2012,42622.4
27,17/02/2012,62503.57
27,24/02/2012,24509.33
27,2/03/2012,22612.95
27,9/03/2012,25299.08
27,16/03/2012,28434.95
27,23/03/2012,30708.12
27,30/03/2012,42690.36
27,6/04/2012,97095.89
27,13/04/2012,48312.52
27,20/04/2012,19779.81
27,27/04/2012,19822.07
27,4/05/2012,21993.88
27,11/05/2012,21803.32
27,18/05/2012,21872.3
27,25/05/2012,22611.18
27,1/06/2012,22312.72
27,8/06/2012,22617.55
27,15/06/2012,21647.27
27,22/06/2012,24253.25
27,29/06/2012,23047.61
27,6/07/2012,24785.69
27,13/07/2012,22688.55
27,20/07/2012,23677.16
27,27/07/2012,22677.7
27,3/08/2012,23884.61
27,10/08/2012,22771.54
27,17/08/2012,21500.11
27,24/08/2012,22079.94
27,31/08/2012,21865.75
27,7/09/2012,22593.87
27,14/09/2012,23264.15
27,21/09/2012,24242.64
27,28/09/2012,24096.62
27,5/10/2012,27682.77
27,12/10/2012,34089.88
27,19/10/2012,38209.59
27,26/10/2012,52612.95
28,5/02/2010,23176.07
28,12/02/2010,40543.21
28,19/02/2010,30763.19
28,26/02/2010,21378.38
28,5/03/2010,21078.92
28,12/03/2010,17840.95
28,19/03/2010,17976.97
28,26/03/2010,22356.19
28,2/04/2010,51102.17
28,9/04/2010,48220.34
28,16/04/2010,14427.29
28,23/04/2010,14235.69
28,30/04/2010,13696.03
28,7/05/2010,17633.79
28,14/05/2010,17480.23
28,21/05/2010,13467.9
28,28/05/2010,14182.7
28,4/06/2010,16596.59
28,11/06/2010,14611.43
28,18/06/2010,14179.28
28,25/06/2010,13453.43
28,2/07/2010,14609.42
28,9/07/2010,14312.98
28,16/07/2010,13649.21
28,23/07/2010,13830.03
28,30/07/2010,13755.14
28,6/08/2010,17407.49
28,13/08/2010,14493.84
28,20/08/2010,13318.39
28,27/08/2010,12278.31
28,3/09/2010,15824.24
28,10/09/2010,15231.28
28,17/09/2010,15615.2
28,24/09/2010,15657.56
28,1/10/2010,18276.37
28,8/10/2010,20465.49
28,15/10/2010,20306.25
28,22/10/2010,20966.61
28,29/10/2010,37481.03
28,5/11/2010,42595.49
28,12/11/2010,14789.28
28,19/11/2010,14475.08
28,26/11/2010,16597.77
28,3/12/2010,22904.13
28,10/12/2010,27380.49
28,17/12/2010,34893.35
28,24/12/2010,40699.67
28,31/12/2010,16546.97
28,7/01/2011,14810.44
28,14/01/2011,13274.93
28,21/01/2011,13793.98
28,28/01/2011,13893.83
28,4/02/2011,19907.91
28,11/02/2011,26500.8
28,18/02/2011,46498.95
28,25/02/2011,14803.35
28,4/03/2011,20265.94
28,11/03/2011,17793
28,18/03/2011,16573.79
28,25/03/2011,16339.92
28,1/04/2011,18247.31
28,8/04/2011,21208.95
28,15/04/2011,25670.5
28,22/04/2011,43709.32
28,29/04/2011,45391.98
28,6/05/2011,16738.41
28,13/05/2011,15224.35
28,20/05/2011,13297.25
28,27/05/2011,12252.52
28,3/06/2011,14746.93
28,10/06/2011,15314.91
28,17/06/2011,12234.25
28,24/06/2011,12439.99
28,1/07/2011,13492.96
28,8/07/2011,13386.92
28,15/07/2011,12367.54
28,22/07/2011,11983.52
28,29/07/2011,12740.87
28,5/08/2011,16978.86
28,12/08/2011,14275.09
28,19/08/2011,13611.35
28,26/08/2011,13517.96
28,2/09/2011,15884.26
28,9/09/2011,15916.85
28,16/09/2011,16205.4
28,23/09/2011,15518.13
28,30/09/2011,16238.38
28,7/10/2011,24794.91
28,14/10/2011,21168.73
28,21/10/2011,23634.8
28,28/10/2011,32521.56
28,4/11/2011,47304.66
28,11/11/2011,19801.27
28,18/11/2011,17643.04
28,25/11/2011,18435.43
28,2/12/2011,22597.77
28,9/12/2011,27672.81
28,16/12/2011,36015.58
28,23/12/2011,43037.04
28,30/12/2011,25354.89
28,6/01/2012,17306.53
28,13/01/2012,16464.31
28,20/01/2012,16511.71
28,27/01/2012,16607.51
28,3/02/2012,21546.21
28,10/02/2012,26416.71
28,17/02/2012,56283.33
28,24/02/2012,18278.04
28,2/03/2012,21338.14
28,9/03/2012,24649.89
28,16/03/2012,19993.88
28,23/03/2012,19260.19
28,30/03/2012,21791.05
28,6/04/2012,49766.09
28,13/04/2012,47644.84
28,20/04/2012,14323.25
28,27/04/2012,13497.09
28,4/05/2012,16019.35
28,11/05/2012,14839.76
28,18/05/2012,14235.18
28,25/05/2012,13775.41
28,1/06/2012,15524.99
28,8/06/2012,16711.36
28,15/06/2012,14500.9
28,22/06/2012,13427.49
28,29/06/2012,13117.23
28,6/07/2012,15799.35
28,13/07/2012,13119.83
28,20/07/2012,13245.24
28,27/07/2012,12161.23
28,3/08/2012,15448.48
28,10/08/2012,13482.89
28,17/08/2012,13356.37
28,24/08/2012,13334.14
28,31/08/2012,13388.17
28,7/09/2012,15117.64
28,14/09/2012,15959.06
28,21/09/2012,16117.15
28,28/09/2012,16094.64
